Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
eng,tur,10.3,477735,0.032891749,0.000712854,0.05647198,0.000518485,332733,11420,504873,8239,21.17492334,18.71380368,10116002,16020112,8940239,15890530,0.1,1,0.5183,0.7,0.3433,0.6
eng,ukr,17.6,681114,0.027073602,0.000506981,0.050948529,0.000320894,424547,12331,727137,8788,23.02289485,20.95389612,15681216,24322428,14271992,27386019,0.1,0.9,0.4661,0.51,0.5687,0.5
eng,vie,26.9,1073751,0.023006255,0.000456802,0.014786372,0.000382866,607139,19120,509925,16726,24.57755197,32.11745367,26390171,41856186,34486148,43686282,0.5,1,0.455,0.57,0.427,0.5
eng,cmn,18,,,,,,,,,,,,,,,,0.4,1,0.5926,0.55,0.39,0.6
eng,zho,10.7,,,,,,,,,,,,,,,,0.4,1,0.5926,0.55,0.39,0.6
epo,ara,1.8,37130,0.132072558,0.004847209,0.148490796,0.004801131,85536,5442,89353,5351,17.44260706,16.20632911,647644,1122708,601741,1114529,1,1,0,0.74,0.0002,0.9
epo,bul,6.4,40884,0.129839911,0.004740709,0.127974453,0.004729259,85655,5418,84156,5409,16.1358233,16.08453185,659697,1142867,657600,1143731,0.1,1,0.6416,0.7,0.6162,0.8
epo,ces,7.3,75647,0.101731625,0.002593201,0.127151006,0.002409821,133913,5659,150367,5655,17.40103375,15.63295306,1316336,2182245,1182586,2346647,0,1,0.6784,0.58,0.0002,0.7
epo,dan,7.4,39229,0.135776875,0.004966176,0.133018811,0.005209484,85471,5525,78861,5402,16.04670015,15.11269724,629496,1112526,592856,1036955,0,1,0,0.73,0.0002,0.7
epo,deu,13.5,186502,0.080005913,0.001092145,0.075592579,0.001109244,286838,6565,269855,6851,19.22343996,19.14114058,3585210,6011108,3569861,6176280,0,1,0.6153,0.69,0.5456,0.8
epo,ell,8.1,39852,0.129239171,0.00462178,0.119296917,0.00391244,90165,5517,86671,5496,17.50627321,18.23032721,697660,1193696,726515,1404750,0.1,1,0.6929,0.71,0.5922,0.8
epo,eng,23.1,298200,0.061990542,0.000692728,0.036737873,0.000726176,394317,7312,241906,7446,21.33105969,22.08131791,6360922,10555365,6584649,10253711,0,1,0.5983,0.73,0.5687,0.8
epo,spa,16.1,149827,0.074731848,0.001232398,0.048308242,0.001156893,237599,6342,168659,6462,21.22016726,23.30226862,3179354,5146064,3491309,5585649,0.1,1,0.6832,0.67,0.5922,0.8
epo,fra,17.6,134088,0.083663804,0.001470537,0.051016419,0.001384104,216056,6271,149686,6675,19.25922528,21.88171201,2582431,4264430,2934075,4822616,0,1,0.6025,0.75,0.5456,0.9
epo,fra,12.7,,,,,,,,,,,,,,,,0,1,0.6025,0.75,0.5456,0.9
epo,glg,10.5,46309,0.112244822,0.003561069,0.085942525,0.003437415,104980,5516,83249,5544,20.1964413,20.91729469,935277,1548973,968659,1612840,0.1,1,0.6552,0.63,0.0002,0.8
epo,heb,1.9,39004,0.129574865,0.005607889,0.155036444,0.005338515,75669,5409,81998,5311,14.97228489,13.56001949,583979,964534,528895,994846,0.2,1,0.7028,0.69,0.0002,0.8
epo,hrv,3,29259,0.148487278,0.006566176,0.184589093,0.006530872,68888,5358,76040,5323,15.85604429,14.07915513,463932,816000,411942,815052,0.1,1,0.6832,0.65,0.0002,0.9
epo,hun,4.8,57398,0.126473203,0.003608795,0.173423216,0.003437591,112795,5577,141543,5487,15.53798042,14.21950242,891849,1545391,816171,1596176,0.1,1,0.6461,0.74,0.5922,0.8
epo,ind,9.2,46010,0.118908857,0.003719212,0.086833994,0.00391707,105402,5578,73642,5607,19.26559444,18.4324712,886410,1499780,848078,1431427,0.6,1,0.669,0.76,0.5687,0.9
epo,ita,13.9,101947,0.090177675,0.001705144,0.062423198,0.001555248,191831,5987,141373,6032,20.86629327,22.21498426,2127256,3511140,2264751,3878480,0.1,1,0.6737,0.67,0.0002,0.8
epo,jpn,2.5,48733,0.127238218,0.005199912,0.373088286,0.003990153,80042,5390,91554,4757,12.90854247,5.035499559,629072,1036556,245395,1192185,0.5,1,0.6597,0.83,0.6162,0.9
epo,kor,4.8,26463,0.163854422,0.008176038,0.04678411,0.002893028,60838,5304,15828,2197,14.03064656,12.78464271,371293,648725,338320,759412,0.4,1,0.6737,0.84,0.641,0.9
epo,mkd,6.2,30254,0.136951129,0.006149141,0.13469622,0.006036312,69287,5417,67838,5278,16.72258214,16.64695577,505925,880936,503637,874375,0.1,1,0.6737,0.71,0.0002,0.8
epo,nob,7.2,,,,,,,,,,,,,,,,0.1,1,0.5898,0.69,0.5922,0.8
epo,nld,12.1,81182,0.10897006,0.002528027,0.092285355,0.00258856,139584,5628,124259,5655,15.77860856,16.58575793,1280939,2226242,1346465,2184612,0,1,0.6068,0.68,0.0002,0.8
epo,pol,6.7,77317,0.106375375,0.002659416,0.128803409,0.002577596,135727,5764,149223,5861,16.50251562,14.98419494,1275925,2167393,1158533,2273824,0.1,1,0.6597,0.64,0.6162,0.8
epo,por,12.4,91599,0.094559288,0.00198644,0.067162123,0.001865884,171554,6022,130911,5962,19.8064171,21.27947903,1814248,3031554,1949179,3195268,0,1,0.6328,0.7,0.0002,0.8
epo,por,16,,,,,,,,,,,,,,,,0,1,0.6328,0.7,0.0002,0.8
epo,ron,6.9,43594,0.125628788,0.004393367,0.110522407,0.004052419,91681,5519,87799,5441,16.7403083,18.2226912,729777,1256212,794400,1342655,0.1,1,0.6552,0.7,0.641,0.8
epo,rus,8.6,81964,0.105462607,0.002562873,0.133480467,0.002267429,137953,5653,163237,5797,15.9591406,14.92030648,1308075,2205728,1222928,2556640,0.2,1,0.688,0.67,0.6162,0.8
epo,slk,7.4,41405,0.118887547,0.004437136,0.158437966,0.00424159,84068,5456,101605,5427,17.07817896,15.48827436,707122,1229622,641292,1279473,0.1,1,0,0.74,0.0002,0.9
epo,slv,5.6,32362,0.140132003,0.006013472,0.167533079,0.005288057,74077,5360,89721,5400,16.33468265,16.54848279,528623,891332,535542,1021169,0,1,0.669,0.71,0.0002,0.8
epo,srp,0.6,36234,0.130514937,0.004816319,0.175131122,0.004484898,83185,5395,104213,5354,17.59010874,16.42261412,637360,1120150,595057,1193784,0.1,1,0,0.66,0.8278,0.7
epo,swe,8.8,53442,0.122059834,0.003481176,0.126363815,0.003711775,109967,5617,104804,5512,16.85803301,15.51931065,900927,1613535,829383,1485004,0.1,1,0.6153,0.71,0.0002,0.8
epo,tur,1.8,37653,0.142815466,0.005603838,0.168507227,0.006051684,81263,5484,83877,5369,15.1118636,13.21979656,569007,978615,497765,887191,0.1,1,0.6196,0.74,0.5922,0.8
epo,ukr,5.4,50410,0.1262495,0.004159759,0.159478672,0.003913998,96569,5407,111008,5393,15.1736957,13.80813331,764906,1299835,696068,1377875,0.1,1,0.6737,0.67,0.0002,0.8
epo,vie,7.7,42253,0.126414186,0.004093874,0.044470164,0.003415204,98709,5636,46607,5627,18.48006059,24.80417958,780838,1376691,1048051,1647632,0.5,1,0.6153,0.73,0.5456,0.9
epo,cmn,5.2,,,,,,,,,,,,,,,,0.4,1,0.624,0.75,0.5687,0.8
epo,zho,3.6,,,,,,,,,,,,,,,,0.4,1,0.624,0.75,0.5687,0.8
spa,ara,6.2,174557,0.04396619,0.001104064,0.080228417,0.001027846,175522,6749,265310,6203,22.8704893,18.9447172,3992204,6112871,3306933,6034948,1,1,0.6832,0.56,0.5922,0.6
spa,bul,14.3,122534,0.055078111,0.001618206,0.083935668,0.001538482,132959,6037,184442,6049,19.7007198,17.93315325,2414008,3730674,2197421,3931797,0.1,0.8571,0.5933,0.41,0.3613,0.5
spa,bos,6.8,70064,0.079396975,0.002956562,0.146213953,0.002788442,96331,5643,151306,5509,17.3167818,14.76972482,1213283,1908636,1034826,1975655,0.1,0.9231,0.6832,0.62,0.5922,0.7
spa,ces,8,181522,0.051338787,0.001155488,0.094636038,0.001114856,181624,6362,276149,6231,19.48939522,16.07524708,3537754,5505900,2918011,5589061,0.1,0.9231,0.5431,0.62,0.5922,0.6
spa,dan,15.7,140600,0.053229231,0.001453415,0.081789236,0.001514836,150232,6334,199203,6189,20.0736771,17.32265292,2822359,4358013,2435565,4085592,0.1,0.9231,0.6832,0.59,0.5922,0.7
spa,deu,12.9,418724,0.039713783,0.000605245,0.062762527,0.000618567,337744,7980,474735,8131,20.31040256,18.06437653,8504453,13184750,7563988,13144907,0.1,0.8571,0.6393,0.5,0.4788,0.6
spa,ell,16.4,145191,0.049821795,0.001281131,0.070881046,0.001085305,154396,6079,209813,5942,21.34405714,20.38743448,3098965,4745025,2960072,5474958,0.1,0.8333,0.4388,0.41,0.2871,0.4
spa,eng,33.2,3377911,0.0145875,0.000204385,0.015649623,0.000237366,1332195,28662,1287650,30661,27.03576885,24.35823146,91324421,140235270,82279938,129171932,0.1,0.9,0.5481,0.4,0.3433,0.5
spa,epo,13.5,149827,0.048308242,0.001156893,0.074731848,0.001232398,168659,6462,237599,6342,23.30226862,21.22016726,3491309,5585649,3179354,5146064,0.1,1,0.6832,0.67,0.5922,0.8
spa,fra,25.6,905760,0.025673399,0.000369319,0.024238096,0.000358134,584751,12892,559068,13373,25.14632132,25.46554606,22776532,34907487,23065673,37340747,0,0.4375,0.5804,0.41,0.4788,0.5
spa,fra,19.9,,,,,,,,,,,,,,,,0,0.4375,0.5804,0.41,0.4788,0.5
spa,glg,30.1,610824,0.025425295,0.000347529,0.029542657,0.000360266,424583,8876,455706,8761,27.33886684,25.25335612,16699236,25540332,15425356,24318163,0,0.1538,0.3847,0.62,0.5922,0.5
spa,heb,8.1,153353,0.048023073,0.001314055,0.088091984,0.001289717,148758,6400,219717,5961,20.19938312,16.26428567,3097636,4870420,2494177,4621945,0.2,1,0.6441,0.44,0.5922,0.6
spa,hrv,8.7,94295,0.064404405,0.00193909,0.120727247,0.001894802,121428,5877,193357,5777,19.99468689,16.98501511,1885399,3030803,1601602,3048868,0.1,0.9231,0.4327,0.8,0.5922,0.6
spa,hun,7.7,167286,0.054080062,0.001283066,0.119954201,0.001237664,173039,6412,316919,6280,19.12701601,15.79331205,3199682,4997406,2642000,5074076,0.1,1,0.5253,0.54,0.4097,0.5
spa,ind,16.1,198191,0.045834695,0.001076185,0.051560589,0.001254548,212401,7841,202474,7882,23.38181855,19.81378569,4634066,7285920,3926914,6282742,0.6,1,0.4627,0.57,0.4477,0.5
spa,ita,23.8,671298,0.027775244,0.000408615,0.028966277,0.000393662,489424,11121,489748,11144,26.24895501,25.18631517,17620871,27216306,16907523,28308568,0.1,0.4615,0.5037,0.47,0.5922,0.5
spa,jpn,7.9,219260,0.045629478,0.001017705,0.322157004,0.000920373,181735,6372,456539,5917,18.16492748,6.463249111,3982842,6261144,1417132,6428917,0.5,1,0.5914,0.76,0.5641,0.7
spa,kor,9.9,108385,0.069938178,0.002098855,0.044292272,0.001274647,125165,5898,63582,4199,16.51198967,13.24454491,1789652,2810104,1435510,3294245,0.5,1,0.5505,0.68,0.5319,0.6
spa,mkd,11.9,92702,0.056313771,0.00190604,0.087029543,0.001958139,111139,5787,153592,5794,21.28936808,19.03762594,1973567,3036138,1764826,2958932,0.1,0.9231,0.479,0.61,0.5922,0.6
spa,nob,13.3,,,,,,,,,,,,,,,,0.1,1,0.6445,0.61,0.5064,0.6
spa,nld,14.1,272587,0.046074519,0.000852403,0.060451566,0.000845919,248999,7179,305796,7002,19.82584276,18.5574844,5404267,8422068,5058529,8277393,0.1,0.9231,0.557,0.58,0.5922,0.6
spa,pol,8.1,235464,0.049035366,0.000964849,0.087752332,0.000894994,221147,6769,331547,6706,19.15345446,16.04582017,4509949,7015606,3778213,7492787,0.1,0.9231,0.4801,0.55,0.3613,0.5
spa,por,27.6,923724,0.023189587,0.000324902,0.025427267,0.00032403,569474,12205,589550,11929,26.58512175,25.1002897,24557315,37565224,23185740,36814526,0,0.2667,0.4797,0.4,0.5922,0.5
spa,por,27.8,,,,,,,,,,,,,,,,0,0.2667,0.4797,0.4,0.5922,0.5
spa,ron,14.7,183489,0.045391343,0.001023318,0.057267462,0.000967148,190811,6660,230584,6485,22.90974936,21.94376775,4203687,6508242,4026440,6705281,0.1,0.3333,0.5114,0.47,0.4278,0.5
spa,rus,11.6,393314,0.035801352,0.000596434,0.070581741,0.000542197,304388,7816,504024,7696,21.61666506,18.15596953,8502137,13104556,7140997,14194101,0.3,0.8,0.5273,0.45,0.3613,0.5
spa,slk,6,81589,0.068524785,0.002398513,0.131098944,0.002225702,105131,5734,166769,5628,18.80405447,15.59137874,1534204,2390648,1272085,2528640,0.1,0.9231,0.6832,0.56,0.5922,0.6
spa,slv,8.1,93744,0.06250357,0.001930027,0.117238963,0.001913771,120375,5832,195454,5875,20.54414149,17.78398618,1925890,3021720,1667142,3069855,0.1,0.9231,0.5118,0.54,0.5922,0.6
spa,srp,2.6,107044,0.060293093,0.001666995,0.124556556,0.001585613,131352,5850,232432,5773,20.3519861,17.43279399,2178558,3509308,1866076,3640863,0.1,0.9231,0.6832,0.63,0.7048,0.7
spa,swe,13.7,181152,0.051568589,0.001139598,0.084533057,0.001136515,193903,6691,271901,6480,20.75659667,17.75583488,3760099,5871368,3216505,5701641,0.1,0.9231,0.6215,0.52,0.5922,0.6
spa,tur,5.2,147352,0.057382739,0.001464814,0.099659001,0.001529266,158639,6343,226411,6207,18.76172023,15.41789049,2764577,4330242,2271857,4058810,0.1,1,0.5608,0.65,0.4097,0.6
spa,ukr,10,187294,0.049789199,0.001151668,0.096091041,0.001016949,188704,6787,304584,6326,20.23588049,16.92389505,3790059,5893191,3169744,6220566,0.1,0.9231,0.5275,0.52,0.5922,0.6
spa,vie,17.8,206705,0.046557808,0.00100933,0.029012979,0.001043668,220275,7506,162687,8119,22.88873032,27.12748603,4731215,7436616,5607387,7779296,0.5,1,0.566,0.62,0.4788,0.6
spa,cmn,12.3,,,,,,,,,,,,,,,,0.5,1,0.5941,0.6,0.4477,0.6
spa,zho,6.6,,,,,,,,,,,,,,,,0.5,1,0.5941,0.6,0.4477,0.6
est,eng,15.9,243869,0.107702977,0.000838817,0.040315528,0.000868662,425233,6560,202252,6838,16.18984373,20.57140104,3948201,7820534,5016727,7871881,0.1,1,0.5983,0.54,0.5687,0.7
eus,eng,10.1,119479,0.121685956,0.002006107,0.061179315,0.001923284,206577,6067,123876,6238,14.20855548,16.94692791,1697624,3024266,2024802,3243411,0.1,1,0.6205,0.61,0.3498,0.6
fas,eng,16.7,303805,0.028410545,0.000671469,0.036811551,0.0009245,223912,7227,247778,9773,25.94196606,22.15560968,7881299,10762961,6730985,10571123,1,1,0.5983,0.57,0.5687,0.6
fin,eng,10.9,375723,0.116138535,0.000656628,0.03855337,0.000706693,624936,7449,273824,7899,14.32159596,18.90346346,5380953,11344319,7102466,11177414,0.1,1,0.4694,0.53,0.2736,0.5
fra,ara,6,163549,0.042451696,0.001120953,0.081558945,0.001235224,162491,7226,251924,6944,23.40379947,18.8864377,3827668,6446298,3088858,5621654,1,1,0.6025,0.57,0.5456,0.6
fra,bul,12.7,117264,0.05405789,0.001647669,0.084364715,0.001766043,120723,5912,166738,5993,19.04435291,16.85423489,2233217,3588099,1976395,3393463,0.1,0.8571,0.4788,0.5,0.3333,0.5
fra,bos,5,60013,0.087225415,0.003233739,0.157485022,0.003413709,87246,5457,130405,5386,16.66698882,13.79779381,1000236,1687520,828047,1577756,0.1,0.9375,0.6025,0.58,0.5456,0.8
fra,ces,8.3,185766,0.049015293,0.001156435,0.093659736,0.001113329,176296,6790,271596,6212,19.3617508,15.61004705,3596755,5871494,2899816,5579660,0,0.9375,0.4713,0.64,0.5456,0.6
fra,dan,15.6,142489,0.04965775,0.001299452,0.081356331,0.001500557,141929,6241,198401,6141,20.05869927,17.11477377,2858144,4802794,2438667,4092479,0,0.9375,0.6025,0.49,0.5456,0.7
fra,deu,14.5,626166,0.032297852,0.000461124,0.05430756,0.000482762,455811,10532,665306,10274,22.5383269,19.56463142,14112734,22839838,12250707,21281689,0,0.8571,0.3886,0.46,0.2617,0.4
fra,ell,15.4,137073,0.047835945,0.001235051,0.071356278,0.001160879,140026,6038,198254,5929,21.35513923,20.26925799,2927213,4888868,2778368,5107335,0.1,0.8333,0.5849,0.47,0.3862,0.5
fra,eng,31.6,2757883,0.015410321,0.000251924,0.017202611,0.000313437,1148695,30156,1158852,32840,27.02820606,24.42630489,74540630,119702605,67364891,104773942,0,0.9,0.4753,0.46,0.427,0.5
fra,epo,18.6,134088,0.051016419,0.001384104,0.083663804,0.001470537,149686,6675,216056,6271,21.88171201,19.25922528,2934075,4822616,2582431,4264430,0,1,0.6025,0.75,0.5456,0.9
fra,spa,26.4,905760,0.024238096,0.000358134,0.025673399,0.000369319,559068,13373,584751,12892,25.46554606,25.14632132,23065673,37340747,22776532,34907487,0,0.4375,0.5804,0.41,0.4788,0.5
fra,glg,17.2,154872,0.047649365,0.001057783,0.055863053,0.001196359,169294,6363,183850,6292,22.94095769,21.25034868,3552912,6015411,3291084,5259291,0,0.4375,0.4938,0.64,0.5456,0.6
fra,heb,6.8,136974,0.047333992,0.001377272,0.091825274,0.001527402,127322,6121,192042,5878,19.63777067,15.26848161,2689864,4444293,2091385,3848364,0.2,1,0.6082,0.47,0.5456,0.6
fra,hrv,6.9,85047,0.065538144,0.002186974,0.126244587,0.002244202,106396,5781,168699,5722,19.08851576,15.71233553,1623421,2643378,1336287,2549681,0.1,0.9375,0.483,0.79,0.5456,0.6
fra,hun,7.7,164733,0.054610006,0.001204319,0.122067307,0.001290684,178074,6461,319659,6575,19.79464345,15.89669951,3260831,5364856,2618711,5094200,0.1,1,0.3122,0.63,0.2677,0.5
fra,ind,15,161857,0.050493311,0.001353833,0.056034377,0.001477675,188207,8382,175675,7387,23.02875378,19.36974613,3727365,6191308,3135129,4999070,0.6,1,0.4688,0.56,0.427,0.5
fra,ita,24.6,744432,0.0269069,0.000385583,0.02809296,0.000381643,530219,12326,525505,11904,26.470771,25.12779139,19705689,31967166,18705932,31191479,0,0.5625,0.4379,0.55,0.5456,0.5
fra,jpn,7.3,214852,0.041883708,0.001035984,0.330092822,0.000892522,167921,6615,446268,5832,18.66038017,6.292457133,4009220,6385232,1351947,6534293,0.5,1,0.5052,0.71,0.4407,0.6
fra,kor,8.7,89109,0.07240129,0.002554512,0.040746002,0.001289315,108729,6420,46435,3402,16.85301148,12.78906732,1501755,2513200,1139621,2638611,0.5,1,0.4804,0.69,0.5804,0.6
fra,mkd,10.7,83969,0.057034746,0.002058428,0.09042008,0.002195818,98246,5764,137535,5767,20.51428503,18.11462564,1722564,2800195,1521067,2626356,0.1,0.9375,0.5006,0.66,0.5456,0.6
fra,nob,13.1,,,,,,,,,,,,,,,,0.1,1,0.5505,0.51,0.3862,0.5
fra,nld,15.9,331777,0.041155535,0.000696631,0.055415196,0.000723733,276158,7591,343441,7244,20.22474735,18.68000494,6710106,10896730,6197596,10009218,0,0.9375,0.3411,0.51,0.5456,0.5
fra,pol,8.1,255763,0.046785985,0.000879403,0.083334489,0.000894028,234498,7173,342632,7243,19.59682206,16.07553477,5012142,8156673,4111527,8101539,0.1,0.9375,0.5239,0.56,0.3333,0.5
fra,por,24.2,558861,0.027774942,0.000439567,0.031514563,0.000451884,392020,10056,419855,9585,25.25522625,23.83879176,14114161,22877065,13322571,21211217,0,0.4375,0.3947,0.46,0.5456,0.5
fra,por,26,,,,,,,,,,,,,,,,0,0.4375,0.3947,0.46,0.5456,0.5
fra,ron,16.5,206443,0.040317593,0.000796807,0.053648823,0.000856017,198419,6589,247628,6573,23.83902578,22.35833136,4921400,8269258,4615721,7678587,0.1,0.625,0.4336,0.53,0.3918,0.5
fra,rus,12.7,410005,0.03459165,0.000549851,0.069126857,0.000532163,314703,8111,516982,7883,22.18913916,18.24061414,9097658,14751278,7478743,14813136,0.2,0.9375,0.5152,0.51,0.3333,0.5
fra,slk,5.8,83657,0.06625987,0.002230614,0.12724706,0.002275608,102279,5620,161886,5573,18.45158206,15.20754988,1543604,2519486,1272218,2449016,0.1,0.9375,0.6025,0.57,0.5456,0.6
fra,slv,7.1,86073,0.06645439,0.002045615,0.123509058,0.00221196,113848,5757,176117,5785,19.9037445,16.56668177,1713175,2814313,1425944,2615328,0,0.9375,0.4688,0.58,0.5456,0.6
fra,srp,2.1,92133,0.063183717,0.002083818,0.133647102,0.002023288,111293,6060,197211,5754,19.1182204,16.01608544,1761419,2908123,1475610,2843886,0.1,0.9375,0.6025,0.59,0.8691,0.8
fra,swe,13.8,186370,0.053813575,0.001078791,0.084350309,0.001140226,207858,6825,270613,6445,20.72520792,17.21416537,3862557,6326529,3208204,5652386,0.1,0.9375,0.4845,0.44,0.5456,0.5
fra,tur,4.2,130472,0.057671505,0.001709242,0.105102051,0.00174372,137338,6627,202477,6011,18.25206941,14.76546692,2381384,3877157,1926480,3447228,0.1,1,0.4955,0.68,0.2677,0.6
fra,ukr,9.8,170063,0.052688524,0.00122573,0.100273623,0.001129528,178719,6855,278075,6116,19.94549667,16.30667459,3391991,5592585,2773162,5414652,0.1,0.9375,0.4596,0.5,0.5456,0.5
fra,vie,17,165937,0.046002576,0.001238469,0.027866355,0.001191035,175831,7821,125245,7537,23.03403701,27.08550836,3822199,6315057,4494488,6328109,0.5,1,0.5018,0.61,0.5354,0.5
fra,cmn,11.1,,,,,,,,,,,,,,,,0.4,1,0.5726,0.65,0.427,0.6
fra,zho,6.6,,,,,,,,,,,,,,,,0.4,1,0.5726,0.65,0.427,0.6
fra,ara,4.9,,,,,,,,,,,,,,,,1,1,0.6025,0.57,0.5456,0.6
fra,bul,12.5,,,,,,,,,,,,,,,,0.1,0.8571,0.4788,0.5,0.3333,0.5
fra,bos,2.8,,,,,,,,,,,,,,,,0.1,0.9375,0.6025,0.58,0.5456,0.8
fra,ces,7.8,,,,,,,,,,,,,,,,0,0.9375,0.4713,0.64,0.5456,0.6
fra,dan,14.3,,,,,,,,,,,,,,,,0,0.9375,0.6025,0.49,0.5456,0.7
fra,deu,12.9,,,,,,,,,,,,,,,,0,0.8571,0.3886,0.46,0.2617,0.4
fra,ell,15.4,,,,,,,,,,,,,,,,0.1,0.8333,0.5849,0.47,0.3862,0.5
fra,eng,27.8,,,,,,,,,,,,,,,,0,0.9,0.4753,0.46,0.427,0.5
fra,epo,14,,,,,,,,,,,,,,,,0,1,0.6025,0.75,0.5456,0.9
fra,spa,23.7,,,,,,,,,,,,,,,,0,0.4375,0.5804,0.41,0.4788,0.5
fra,glg,18.1,,,,,,,,,,,,,,,,0,0.4375,0.4938,0.64,0.5456,0.6
fra,heb,6.8,,,,,,,,,,,,,,,,0.2,1,0.6082,0.47,0.5456,0.6
fra,hrv,6.8,,,,,,,,,,,,,,,,0.1,0.9375,0.483,0.79,0.5456,0.6
fra,hun,7.9,,,,,,,,,,,,,,,,0.1,1,0.3122,0.63,0.2677,0.5
fra,ind,13.7,,,,,,,,,,,,,,,,0.6,1,0.4688,0.56,0.427,0.5
fra,ita,23.4,,,,,,,,,,,,,,,,0,0.5625,0.4379,0.55,0.5456,0.5
fra,jpn,7.5,,,,,,,,,,,,,,,,0.5,1,0.5052,0.71,0.4407,0.6
fra,kor,8.8,,,,,,,,,,,,,,,,0.5,1,0.4804,0.69,0.5804,0.6
fra,mkd,10.3,,,,,,,,,,,,,,,,0.1,0.9375,0.5006,0.66,0.5456,0.6
fra,nld,15.1,,,,,,,,,,,,,,,,0,0.9375,0.3411,0.51,0.5456,0.5
fra,pol,7.2,,,,,,,,,,,,,,,,0.1,0.9375,0.5239,0.56,0.3333,0.5
fra,por,18.6,,,,,,,,,,,,,,,,0,0.4375,0.3947,0.46,0.5456,0.5
fra,por,23.2,,,,,,,,,,,,,,,,0,0.4375,0.3947,0.46,0.5456,0.5
fra,ron,15.3,,,,,,,,,,,,,,,,0.1,0.625,0.4336,0.53,0.3918,0.5
fra,rus,11.3,,,,,,,,,,,,,,,,0.2,0.9375,0.5152,0.51,0.3333,0.5
fra,slk,6.1,,,,,,,,,,,,,,,,0.1,0.9375,0.6025,0.57,0.5456,0.6
fra,slv,6.6,,,,,,,,,,,,,,,,0,0.9375,0.4688,0.58,0.5456,0.6
fra,srp,3.3,,,,,,,,,,,,,,,,0.1,0.9375,0.6025,0.59,0.8691,0.8
fra,swe,12.5,,,,,,,,,,,,,,,,0.1,0.9375,0.4845,0.44,0.5456,0.5
fra,tur,5,,,,,,,,,,,,,,,,0.1,1,0.4955,0.68,0.2677,0.6
fra,ukr,9.7,,,,,,,,,,,,,,,,0.1,0.9375,0.4596,0.5,0.5456,0.5
fra,vie,15.4,,,,,,,,,,,,,,,,0.5,1,0.5018,0.61,0.5354,0.5
fra,zho,6.2,,,,,,,,,,,,,,,,0.4,1,0.5726,0.65,0.427,0.6
glg,ara,2.6,50528,0.084158561,0.003411008,0.131869198,0.003344191,83447,5503,115495,5425,19.623674,17.33355763,991545,1613306,875830,1622216,1,1,0.6552,0.72,0.0002,0.7
glg,bul,7.3,43273,0.094219758,0.004188036,0.122750397,0.004107865,74111,5467,91015,5507,18.17706191,17.13456428,786576,1305385,741464,1340599,0.1,0.8571,0.5545,0.61,0.6162,0.6
glg,bos,4.7,32509,0.109194484,0.005392836,0.180380374,0.005394241,63524,5341,91069,5307,17.89507521,15.5302224,581751,990388,504872,983827,0.1,0.9231,0.6552,0.61,0.0002,0.8
glg,ces,2.9,54156,0.092991134,0.003645374,0.153511901,0.003386333,87118,5523,125027,5524,17.29895118,15.03886919,936842,1515071,814445,1631263,0.1,0.8571,0.5197,0.55,0.0002,0.5
glg,dan,7.4,44177,0.095185385,0.004211431,0.123929275,0.004421578,75931,5439,89050,5434,18.05729226,16.26536433,797717,1291485,718555,1228973,0.1,0.9231,0.6552,0.69,0.0002,0.8
glg,deu,5.3,80842,0.086587475,0.002849294,0.114634394,0.002791169,107254,5679,133301,5725,15.32220875,14.38405779,1238678,1993125,1162836,2051112,0.1,0.8571,0.5689,0.66,0.5456,0.6
glg,ell,8.5,48685,0.086298882,0.003395521,0.106805965,0.002947134,83077,5451,103715,5405,19.77335935,19.94577385,962666,1605350,971060,1833985,0.1,0.8333,0.5169,0.58,0.5922,0.6
glg,eng,23.4,446151,0.032798486,0.000484952,0.030420819,0.000486222,354793,8345,316783,7996,24.24595933,23.34044303,10817359,17207873,10413362,16445156,0.1,0.9,0.4997,0.67,0.5687,0.6
glg,epo,9.2,46309,0.085942525,0.003437415,0.112244822,0.003561069,83249,5544,104980,5516,20.91729469,20.1964413,968659,1612840,935277,1548973,0.1,1,0.6552,0.63,0.0002,0.8
glg,spa,34.4,610824,0.029542657,0.000360266,0.025425295,0.000347529,455706,8761,424583,8876,25.25335612,27.33886684,15425356,24318163,16699236,25540332,0,0.1538,0.3847,0.62,0.5922,0.5
glg,fra,16,154872,0.055863053,0.001196359,0.047649365,0.001057783,183850,6292,169294,6363,21.25034868,22.94095769,3291084,5259291,3552912,6015411,0,0.4375,0.4938,0.64,0.5456,0.6
glg,fra,15.2,,,,,,,,,,,,,,,,0,0.4375,0.4938,0.64,0.5456,0.6
glg,heb,2.5,41858,0.097323377,0.004588421,0.151776929,0.004585997,70743,5407,93944,5371,17.36552153,14.78716136,726886,1178401,618961,1171174,0.2,1,0.5903,0.64,0.0002,0.6
glg,hrv,3.5,33940,0.105461857,0.005141386,0.170127705,0.005121901,67351,5387,94386,5433,18.81641131,16.34634649,638629,1047772,554795,1060739,0.1,0.9231,0.4882,0.77,0.0002,0.6
